name,dynasty,type,description,entry_time,size,materials,图片URL,Author,museum_id
碗,明朝 | 成化,碗,深腹撇口瓷碗。釉下青花绘三景：一为花园中三位雅士，二为云雾缭绕的精美楼阁，三为二童子抚琴图。各景以不同树木相隔。碗心圆形开光内绘岁寒三友图。,02 Apr 2025,直径：205毫米 | 高度：96毫米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/c237f4a7_e63e_4616_b443_a3bc00683870/mid_00389134_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高：1.50厘米 | 长：6厘米 | 厚：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/e6e4baff_244d_4d6d_b47e_a3c201378bf7/mid_00752321_001.jpg,不明,1
碗,新石器时代,碗,碗。厚壁，饰有织物压印纹。陶制（灰色）。,1940,直径：3.50英寸 | 高度：2.50英寸,陶器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_21/d5e1bc8c_95de_43d4_9089_a3b50162a0fd/mid_00171374_001.jpg,不明,1
碗,暂无,碗,小碗。一套十只。瓷质，器身饰镂空米通纹并施釉填充。碗心绘龙纹，口沿饰蝙蝠纹。外壁近足处绘蕉叶纹，口沿饰几何纹。青花釉下彩。底有款识。,1985,直径：9.30厘米,瓷器,无图片,不明,1
碗,五代 | 北宋,碗,瓷碗底残片；轮制；施透明白釉。,暂无,高度：3.70厘米 | 长度：7.20厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/1d305cb2_0f5f_490b_821e_a3c201375893/mid_00752209_001.jpg,不明,1
碗,清朝,碗,碗。材质为青釉开片炻器。,暂无,直径：5.90英寸 | 高度：2.50英寸,陶器,https://media.britishmuseum.org/media/Repository/Documents/2024_9/24_11/4bfc27e3_557d_4ea8_b303_b1f500be502f/mid_IMG_3967.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底部残片；轮制；施透明白釉。,暂无,高度：3.30厘米 | 长度：6.60厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/656928a5_d7f2_43fc_ad5f_a3c300bf6937/mid_00794445_001.jpg,不明,1
碗,元朝,碗,瓷质球茎碗。饰以兽首与菊花纹饰。采用青釉，龙泉窑烧制（含素胎）。,1936,直径：11.25英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_9/fe1baa5d_4a14_4f4a_abd2_a3b60096afbd/mid_00186635_001.jpg,不明,1
碗,清朝,碗,广东炻器深碗。碗身呈深灰色，施厚天蓝釉，釉中泛紫。露胎处呈红褐色。底足施釉，圈足无釉。,02 Apr 2025,直径：133毫米 | 高度：100毫米,陶器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/76b57fe1_18d2_47d8_ab07_a3bb0173abf3/mid_00385018_001.jpg,不明,1
碗,暂无,碗,瓷碗，中国制，配镀银底座；碗身通体灰蓝彩绘，外壁饰四组近乎相同的图案，为瓶上鹤与植物纹样，内壁亦绘类似一组。底座构件包括：碗口镶边以四条带状饰与圈足相连，两侧各设一提耳，耳部铸有带翼女性柱像。口沿镀银部分饰有……,1897,高度：9.60厘米 | 长度：19.60厘米 | 宽度：15.70厘米,瓷器 | 银器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/c760fb2c_ecb2_4d44_be48_a3b9016126d4/mid_00229583_001.jpg,不明,1
碗,明朝,碗,带鎏金银饰瓷碗，配阶梯式穹顶盖及高耸钮饰，双巴洛克风格花丝手柄，褶皱底足。碗内青花装饰，中央圆形开光内绘鹰立礁石海浪图。器底署有款识。,02 Apr 2025,直径：198毫米 | 高度：123毫米,瓷器 | 银 | 金,https://media.britishmuseum.org/media/Repository/Documents/2014_10/9_15/21dd3d06_e7aa_4c9c_bd08_a3bf01062277/mid_00525342_001.jpg,不明,1
碗,北宋 | 金朝,碗,铜口定窑碗。器身施象牙白釉。外壁饰缠枝莲纹。底部刻有款识。,02 Apr 2025,直径：165毫米 | 高度：76毫米,瓷器 | 铜,https://media.britishmuseum.org/media/Repository/Documents/2014_10/10_15/13d1b653_e5a7_4227_9c55_a3c000fb6e56/mid_00569731_001.jpg,不明,1
碗,清朝 | 康熙,碗,碗。题字与莲花纹。珐琅彩瓷制。,1936,直径：15厘米 | 高度：7.70厘米 | 重量：0.30千克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/1_2/6fbd7288_4efc_4f38_863a_a3d6002d6c2a/mid_01046850_001.jpg,不明,1
碗,明朝 | 正德,碗,青花釉里红大碗，底足磨口，釉上彩。此碗直壁深腹，宽圈足，口沿磨平。碗内绘单枝牡丹花叶纹饰，外壁饰大朵牡丹缠枝纹，上缘以如意头纹带为边，下缘饰垂瓣纹。,1975,直径：25.50厘米 | 高度：12.20厘米,瓷器,无图片,不明,1
直边碗,明朝 | 正德,碗,直壁斗彩瓷碗（直壁碗），釉下青花与釉上彩相结合。此小型直壁碗壁沿饰窄圈足，内壁素面无纹，外壁以釉下青花勾勒四组花卉纹（疑为蜀葵），釉上填彩交替施以黄彩与...,1947,直径：7.50厘米 | 高度：3厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_22/412637e0_2073_449c_ae3b_a3ba0172425b/mid_00268457_001.jpg,不明,1
碗,明朝 | 嘉靖,碗,彩釉瓷碗配内胆，饰以釉上红、绿、黄、青及黑彩。此碗腹壁圆润，足部渐收，底部中央有孔，配有浅盘式内胆。通体施釉上红、绿、黄、青与黑彩。碗心圆形开光内绘人物故事图（磨损严重），周围环饰四组花卉纹……,暂无,直径：14厘米 | 高度：6.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/afc6da87_cf7a_4cca_9842_a3ba0164a17d/mid_00264921_001.jpg,不明,1
碗,乾隆,碗,一对完美无瑕的白玉碗。,2022,直径：14.50厘米 | 高度：7.50厘米,玉,https://media.britishmuseum.org/media/Repository/Documents/2015_1/20_9/0072392f_9e9c_4cac_a2b4_a426009891b2/15_.jpg,不明,1
碗,明代 | 宣德,碗,瓷碗，器壁圆润，口沿外撇，圈足宽大。口沿饰带状方回纹，其间点缀缠枝莲纹与莲叶纹；器身饰散点式莲纹，足部环饰经典卷草纹；碗心圆形开光内绘单朵莲头，辅以缠枝叶纹，周身饰带状莲荷纹样……,02 Apr 2025,直径：171毫米 | 高度：80毫米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/c59bf2c8_6690_48c6_91d1_a3bb016bcd3a/mid_00382338_001.jpg,不明,1
碗,元朝,碗,枢府瓷碗。此碗胎体洁白，釉色青蓝。外口沿饰卷草纹，外底饰莲纹，内壁模印缠枝花纹下衬云雁纹。内底心署有款识。底部无釉。,02 Apr 2025,直径：170毫米 | 高度：85毫米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/bb922038_42aa_4261_80c1_a3bb0175e070/mid_00385715_001.jpg,不明,1
碗,清朝 | 康熙,碗,碗。题铭，饰有喜鹊栖于结果杏枝图案。五彩瓷制。,1936,直径：7.90英寸 | 高度：3.50英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_8/c5823aab_3907_4aa1_899e_a3b70087cbb5/mid_00040748_001.jpg,不明,1
碗,清朝,碗,碗，饰有龙纹与波浪纹。采用绿釉、墨彩（+素胎）及黄、茄紫装饰的瓷器制成。,1947,直径：7.40英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_9/5db1647d_f355_4222_b791_a3e1009b005c/mid_00029448_001.jpg,不明,1
碗,清朝,碗,碗。饰有山水、湖泊及渔夫纹饰。青花瓷制。带款识。,暂无,直径：3.30英寸 | 高度：1.60英寸,瓷器,无图片,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.80厘米 | 长度：2厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/0330cd35_01ed_4dba_a81e_a3c10113275a/mid_00674539_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.60厘米 | 长度：2.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_13/2bcef224_d479_460b_8653_a3c100db8979/mid_00650624_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.10厘米 | 长度：4厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/3889c26f_90fb_4cf1_af69_a3c10101cd98/mid_00668925_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底部残片；轮制；施透明白釉。,暂无,高度：3.90厘米 | 长度：7.70厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/5d9642dc_31ea_4e4e_a20c_a3c20117a157/mid_00739440_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.90厘米 | 长度：5厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/e2a13a1d_b9fe_4f48_b8b2_a3c20137ae6d/mid_00752290_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：22厘米 | 高度：1.90厘米 | 长度：2.30厘米 | 厚度：0.40厘米 | 占比：口沿的2.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/6f474803_fd65_4730_aaab_a3c300c2c2b2/mid_00795631_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：4.40厘米 | 长度：2.10厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/6172a3bd_7bf2_4fb0_b30e_a3c20137d2f3/mid_00752310_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.30厘米 | 长度：1.30厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/6254ca3b_13d4_4686_8417_a3c10113f618/mid_00674810_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：3.70厘米 | 厚度：1.20厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/4b64758b_ecb9_42e0_ba09_a3c100c5f82c/mid_00640410_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2.20厘米 | 长度：5.90厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/daafb279_0ddf_4fb1_9c17_a3c100c72c44/mid_00641037_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：4.90厘米 | 长度：3.10厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/df31097f_edfd_4ba9_b351_a3c2011ea26c/mid_00741749_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.90厘米 | 长度：3厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/dfb43e1a_324f_470e_8705_a3c300c0117e/mid_00794585_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：5厘米 | 长度：2.10厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/1ec5ff1b_977f_4c07_b27f_a3c300bfa7d9/mid_00794478_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：5.40厘米 | 长度：2.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/4ab983a0_e459_44d0_bb5c_a3c20137d498/mid_00752311_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：15厘米 | 高度：3.40厘米 | 长度：4.10厘米 | 厚度：0.30厘米 | 口沿占比：9%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/1997b317_287d_4159_b117_a3c201389adb/mid_00752719_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,"高度：3.10厘米  
长度：6.80厘米  
厚度：0.40厘米",瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/4e8860cc_4df9_400f_8b18_a3c300bf81d7/mid_00794411_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.40厘米 | 长度：6.10厘米 | 厚度：0.90厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/a535e9e2_f59d_4160_ba58_a3c300bfe9ce/mid_00794562_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.10厘米 | 长度：2厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/15c5a445_39dd_41f9_8207_a3c300c027f6/mid_00794643_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：3.60厘米 | 厚度：0.20厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/a92c26db_fc0e_4c1b_99a2_a3c20118e54e/mid_00739997_001.jpg,不明,1
碗,唐代 | 五代 | 北宋,碗,瓷碗残片；通体施透明白釉。,暂无,高度：4厘米 | 长度：3.90厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/8288e92e_b1e4_4d7e_92e9_a3c5016509c0/mid_00969445_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1厘米 | 长度：6.20厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/8e830c43_94b5_4a46_bbe9_a3c20119423a/mid_00740043_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高：2.90厘米 | 长：1.80厘米 | 厚：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/7655cd88_2026_4921_a45f_a3c201171cb6/mid_00739379_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高：3.40厘米 | 长：5厘米 | 厚：1.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/aa9b98dd_fc77_4e99_a1e1_a3c300c34ba4/mid_00795853_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：7.30厘米 | 长度：6.80厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/a84d4b33_4805_42f8_9d0b_a3c201195ae3/mid_00740202_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：3.90厘米 | 长度：7.60厘米 | 厚度：0.90厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_11/5c0caad0_8444_435f_848c_a3c100c59266/mid_00640363_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.70厘米 | 长度：1.90厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/7e32f667_713b_4001_9cc2_a3c101017f2f/mid_00668885_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.60厘米 | 长度：3.70厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/f301c39b_ff35_44ab_87f2_a3c300beea24/mid_00794077_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.80厘米 | 长度：4.20厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/e8710cb3_9372_4d2e_945d_a3c2013783e7/mid_00752316_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.70厘米 | 长度：4厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/82479e0d_e166_47d6_8117_a3c201379e64/mid_00752232_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.20厘米 | 长度：2.60厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/eed5e336_2a2e_427e_a9cf_a3c2013794aa/mid_00752276_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.10厘米 | 长度：5厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/e88d38d6_856b_44fa_a1ef_a3c101040053/mid_00669713_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底残片；轮制；施透明白釉。,暂无,高度：1.40厘米 | 长度：7.70厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/fb7ca15e_1e42_458c_b4fc_a3c300c03e23/mid_00794705_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.50厘米 | 长度：2.90厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/f8a203c6_3ec8_4899_9328_a3c2013790d8/mid_00752224_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.70厘米 | 长度：3.40厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/ffec11b5_94fe_4890_b85b_a3c300c03751/mid_00794653_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.70厘米 | 长度：3.30厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/8258afb9_2a93_466c_a9b6_a3c100c64855/mid_00640555_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.50厘米 | 长度：3.20厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/00953249_c8d5_4a2d_a7a8_a3c2011f3a23/mid_00741971_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.50厘米 | 长度：3.90厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/aecf29ab_7a75_46c9_9d0d_a3c201385d3f/mid_00752536_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：3.60厘米 | 长度：4.20厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_11/517b91d9_ce03_4160_b96a_a3c100c548be/mid_00640321_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高：1.40厘米 | 长：1.60厘米 | 厚：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/63b7aa07_b576_4110_9a37_a3c300bfffb9/mid_00794625_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：0.90厘米 | 长度：2.40厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/4915e8a6_f57a_4995_a37a_a3c10101d24f/mid_00668928_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：4.80厘米 | 长度：2.90厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/c8080a2e_3c1a_46f0_a3c1_a3c10113c265/mid_00674829_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.60厘米 | 长度：5厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/b614240e_a5df_4b83_8d49_a3c20137c31e/mid_00752253_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：3.70厘米 | 长度：9厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/2b78f57d_bd76_4c16_ada6_a3c201203549/mid_00742391_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2.30厘米 | 长度：3.40厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/9c813cde_b095_4b60_9a63_a3c300c37169/mid_00795875_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.30厘米 | 长度：4.10厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_13/54074f1d_6395_473a_b0b8_a3c100dc9d3a/mid_00651129_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高：2.90厘米 | 长：5.80厘米 | 厚：0.20厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/fc324c3d_d707_48e4_b068_a3c201177851/mid_00739417_001.jpg,不明,1
碗；器座；盖,清朝 | 同治,碗 | 器座 | 盖,带托碗及盖。饰牡丹花卉与昆虫纹样。珐琅彩瓷制。,暂无,直径：4.20英寸（底座）| 高度：3.70英寸（总高）,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_13/9ee0ec60_96e2_42c7_b951_a3b600e4b3b3/mid_00012246_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.70厘米 | 长度：9.70厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/f8b2d67d_0c33_4184_bdf8_a3c300becfb0/mid_00794061_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.30厘米 | 长度：2.50厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/a1fe9afc_b1b5_4319_874c_a3c201385b62/mid_00752535_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底残片；轮制；施透明白釉。,暂无,高：8厘米 | 长：10.10厘米 | 厚：1.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/cd0e88eb_5392_4649_8170_a3c101122dcb/mid_00674108_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.20厘米 | 长度：3.10厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/e65958b4_b06d_4f39_990f_a3c300bfebdf/mid_00794613_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2.80厘米 | 长度：9.40厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/9b732ba5_98db_479d_906c_a3c300bf7632/mid_00794352_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高：3.50厘米 | 长：3.50厘米 | 厚：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/3e01ad51_d5d5_415e_aad5_a3c2011e0f4b/mid_00741628_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.20厘米 | 长度：4.10厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/435c91c0_2b21_413f_9499_a3c10113a072/mid_00674660_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.50厘米 | 长度：2.20厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/75c53437_6be2_4341_8d30_a3c10101d6ca/mid_00668931_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2.90厘米 | 长度：5.60厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/7ca8b0a8_bfa8_4bac_8211_a3c201179f75/mid_00739540_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2.50厘米 | 长度：2.90厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/3e1bd873_3a77_4ea3_9eaa_a3c100c74955/mid_00641055_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：0.90厘米 | 长度：4.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/a6478d9d_660f_494d_a67e_a3c300c02804/mid_00794743_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.50厘米 | 长度：6.30厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/bd75ef4e_bd57_4e85_96e0_a3c2011f26ff/mid_00741961_001.jpg,不明,1
碗,南宋,碗,碗。龙泉青瓷制。,1973,直径：16.20厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_1/7f3689e7_3fa1_4d1e_88a6_a3bb00162886/mid_00284114_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底残片；轮制；外壁刻划莲瓣纹；施透明白釉。,暂无,高度：3.20厘米 | 长度：4.70厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/f77713e8_0a31_467c_a077_a3c1011319c0/mid_00674531_001.jpg,不明,1
