name,dynasty,type,description,entry_time,Author,size,图片URL,museum_id,materials
三足圆柱形香炉,北宋（960年—1127年）至金（1115年—1234年）时期,器皿,钧窑器：浅灰色炻器，饰有知更鸟蛋蓝釉,1997,不明,"最大尺寸：高9.8厘米×直径14.5厘米（3又7/8×5又11/16英寸）
口径：直径14.3厘米（5又5/8英寸）",https://nrs.hvrd.art/urn-3:HUAM:760843?width=3000&height=3000,3,暂无
凹口茶盏配褐兔毫纹,宋朝,容器,建盏：深灰色炻器，施深褐色釉，釉上以铁褐色泥浆点缀斑纹。产自福建省建阳县水吉镇窑址。,1997,不明,6.3×12.1厘米（2又1/2×4又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS10307_dynmc?width=3000&height=3000,3,暂无
平底宽肩几何纹饰罐,周朝,器皿,浅灰色炻器，饰有压印花纹,1998,不明,高18.1厘米，直径24厘米（7又1/8 x 9又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS43983_dynmc?width=3000&height=3000,3,暂无
广肩铜形侈口抽象纹罐,周朝,器皿,浅灰色炻器，带模制纹饰与贴边凸缘。,1998,不明,高8.5厘米，直径16.8厘米（3又3/8英寸×6又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS10225_dynmc?width=3000&height=3000,3,暂无
宽口翻唇抽象纹饰碗,周朝,容器,浅灰色炻器，饰有刻划与贴花纹饰，施透明橄榄绿釉。,1998,不明,高7.9厘米×直径19.5厘米（3又1/8英寸×7又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS10227_dynmc?width=3000&height=3000,3,暂无
长方形花卉纹小枕,唐朝,家具陈设,仿交泰器：粉褐色陶胎，施铅釉，呈淡琥珀色，釉下饰薄层叠泥贴花纹章；器表纹章间隙处以褐色彩绘底釉。,1998,不明,7.8×15×10.5厘米（3又1/16×5又7/8×4又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:772291?width=3000&height=3000,3,暂无
带双耳球形罐，耳作行走熊形，饰以山羊纹样,晋朝,器皿,越窑：浅灰色炻器，饰有贴花并施青釉,1998,不明,高20.2厘米，直径29.2厘米（7又15/16 x 11又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:781985?width=3000&height=3000,3,暂无
喇叭口球形小瓶,元朝,器物,浅灰色炻器，施深褐色釉；发现于菲律宾。,1998,不明,6.5 × 5.5 厘米（2又9/16 × 2又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS43980_dynmc?width=3000&height=3000,3,暂无
喇叭口球形小瓶,元朝,器皿,浅灰色炻器，施深褐色釉；发现于菲律宾。,1998,不明,6.5×9.7厘米（2又9/16×3又13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS43979_dynmc?width=3000&height=3000,3,暂无
长颈抽象涡纹扁圆瓶,南宋时期（1127-1279年）至元朝（1279-1368年）,器物,彩绘吉州窑器：浅灰胎炻器，施透明釉，釉下以铁褐彩绘纹饰；底足刻有“御王”二字铭文。出自江西省吉安永和镇附近的吉州窑。,1999,不明,高16.0厘米×直径9.1厘米（6又5/16×3又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:49267_dynmc?width=3000&height=3000,3,暂无
小圆环,宋朝,容器,青白瓷：一种施以淡天蓝色釉，并在釉下以白色泥浆勾勒纹饰的瓷器。,1999,不明,高3.9厘米 x 直径12厘米（1又9/16英寸 x 4又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03412_dynmc?width=3000&height=3000,3,暂无
椭圆形罐，饰有风格化花卉纹饰,元朝,器物,磁州窑型刻花釉器：象牙白炻器，施橄榄褐釉，纹饰于烧制前刻于釉面。,1999,不明,29.6 × 31.1 厘米（11 5/8 × 12 1/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60121_dynmc?width=3000&height=3000,3,暂无
长颈敞口卵形瓶或花瓶,宋朝,器物,吉州窑器：灰白胎炻器，施深褐釉。出自江西省吉安县永和附近的吉州窑。,1999,不明,26.8 × 16.4 厘米（10 9/16 × 6 7/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:47410_dynmc?width=3000&height=3000,3,暂无
圆形菊花纹饰盖盒,晋朝,盒子,磁州窑器：浅灰色炻器，施透明釉，饰以深褐色泥浆绘于白色泥浆底上的纹样。,1999,不明,高4.5厘米，直径11.8厘米（1又3/4 x 4又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS47412_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗口矩形残片，饰叶状唇边,宋朝,碎片,官窑器：深灰色炻器，施浅裂纹灰蓝色釉。出自浙江省杭州市附近的官窑。,1999,不明,4.1 × 3.5 厘米（1又5/8 × 1又3/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09791_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗口处的三角形残片,宋朝,碎片,官窑：深灰色炻器，施浅灰蓝色釉。产自浙江省杭州附近的官窑。,1999,不明,3.5×5.1厘米（1又3/8×2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09792_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗口部的矩形残片,宋朝,碎片,官窑器：深灰色炻器，施淡灰蓝色釉。产自浙江省杭州市附近的官窑。,1999,不明,2.5×1.9厘米（1×3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09785_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗口梯形残片,宋朝,碎片,官窑器：模制深灰色炻器，釉色因烧制不当或退化呈浅灰蓝色。出自浙江省杭州附近的官窑。,1999,不明,3.7×3.7厘米（1又7/16×1又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09787_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗侧边三角形残片，饰有仰莲瓣纹,宋朝,碎片,官窑器：模制成型的深灰色炻器，内施浅裂纹淡灰蓝色釉，外施烧制失当（即起泡/坑洼）的淡灰蓝色釉。出自浙江省杭州附近的官窑。,1999,不明,3.5 × 5.3 厘米（1又3/8 × 2又1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09793_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗侧壁矩形残片，饰有仰莲纹,宋朝,碎片,官窑：深灰色炻器，施有浅裂纹的淡灰蓝色釉。出自浙江省杭州市附近的官窑。,1999,不明,3.1×2.5厘米（1又1/4×1英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09790_dynmc?width=3000&height=3000,3,暂无
陶片：三角形残片,宋朝,碎片,官窑器：外施浅裂纹淡灰蓝色釉，内施薄裂纹淡灰绿色釉，胎体深灰。产自浙江省杭州附近官窑。,1999,不明,4 × 2.5 厘米（1 9/16 × 1 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09789_dynmc?width=3000&height=3000,3,暂无
陶片：梯形瓶肩与瓶颈残片,宋朝,碎片,官窑器：胎质深灰，外施浅开片淡灰蓝色釉，内施薄开片浅灰青色釉。出自浙江省杭州附近官窑。,1999,不明,3.7×4.9厘米（1又7/16×1又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09794_dynmc?width=3000&height=3000,3,暂无
陶片：矩形残片,宋朝,碎片,官窑：深灰色炻器，釉面浅裂纹，呈淡灰蓝色。出自浙江省杭州市附近的官窑。,1999,不明,3.1厘米×3.1厘米（1又1/4英寸×1又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09788_dynmc?width=3000&height=3000,3,暂无
陶片：小型器皿足部与底部的三角形边角残片,宋朝,碎片,龙泉青瓷：模制成型，浅灰色炻器，表面哑光，施青绿色釉。产自浙江省龙泉窑。,1999,不明,2.8 × 4.6 × 5.1 厘米（1又1/8 × 1又13/16 × 2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09779_dynmc?width=3000&height=3000,3,暂无
陶片：斜壁外翻唇小圆碗的四分之一残片,宋朝,碎片,龙泉青瓷：淡灰色炻器，表面无光，施青绿色釉。产自浙江省龙泉窑。,1999,不明,4.7 × 6.8 × 7.5 厘米（1又7/8 × 2又11/16 × 2又15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09775_dynmc?width=3000&height=3000,3,暂无
陶片：四分之一小型斜壁外翻口圆碗残片,宋朝,碎片,龙泉青瓷：浅灰色炻器，釉色为烧制不当形成的橄榄绿，光泽莹润，开片细密。产自浙江省龙泉窑。,1999,不明,3.1×5.8×2.5厘米（1又1/4×2又5/16×1英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09782_dynmc?width=3000&height=3000,3,暂无
瓷片：直边圆盘的三分之一残片,宋朝,碎片,龙泉青瓷：淡灰色炻器，施青绿色青釉。产自浙江省龙泉窑。,1999,不明,4.8 × 10.5 × 4 厘米（1又7/8 × 4又1/8 × 1又9/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09776_dynmc?width=3000&height=3000,3,暂无
瓷片：三分之一圆形盘残片，直壁，饰有凸起莲瓣纹,宋朝,碎片,龙泉青瓷：浅灰色炻器，施有轻微开片的青绿色青瓷釉。产自浙江省龙泉窑。,1999,不明,3.3×11.2×5厘米（1又5/16×4又7/16×1又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09783_dynmc?width=3000&height=3000,3,暂无
瓷片：四分之一圆形莲花碗残片，饰有凸起莲瓣纹,宋朝,碎片,龙泉青瓷：淡灰色炻器，施青绿色釉。产自浙江省龙泉窑。,1999,不明,7.1×12×5.3厘米（2又13/16×4又3/4×2又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09777_dynmc?width=3000&height=3000,3,暂无
瓷片：带上升莲瓣纹饰的圆形碗底部残片,宋朝,碎片,龙泉青瓷：浅灰色炻器，施有光泽、微开片、透明、青绿色的青瓷釉。产自浙江省龙泉窑。,1999,不明,4.4×11×9.5厘米（1又3/4×4又5/16×3又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09778_dynmc?width=3000&height=3000,3,暂无
瓷片：圆形碗口三角残片，饰有仰莲纹,宋朝,碎片,龙泉青瓷：模制，浅灰色炻器，施有轻微开片的青绿色青瓷釉。产自浙江省龙泉窑。,1999,不明,5.4 × 5.3 厘米（2 1/8 × 2 1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09781_dynmc?width=3000&height=3000,3,暂无
陶片：圆形碗口三角残片，饰有仰莲纹,宋朝,碎片,龙泉青瓷：模制成型，灰胎炻器，施透明微开片青绿色釉。产自浙江省龙泉窑。,1999,不明,7.8×5.6厘米（3又1/16×2又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09780_dynmc?width=3000&height=3000,3,暂无
瓷片：圆形碗口三角残片，饰有仰莲纹,宋朝,碎片,龙泉青瓷：模制，浅灰色炻器，施有轻微开片的透明青绿色青瓷釉。产自浙江省龙泉窑。,1999,不明,3.3 × 1.9 厘米（1又5/16 × 3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09786_dynmc?width=3000&height=3000,3,暂无
瓷片：瓶或花瓶颈部弧形残片,宋朝,碎片,吉州窑器：浅灰色炻器，饰以铁褐色釉下彩绘，外施薄而透明的釉。产自江西省吉安市永和附近的吉州窑。,1999,不明,2.1×3.7×1.6厘米（13/16×1 7/16×5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09727_dynmc?width=3000&height=3000,3,暂无
莲纹圆盒,唐朝（618-907年）至五代时期（907-960年）,盒子,越窑：浅灰色炻器，饰有刻花并施青釉。出自浙江省上林湖越窑。,1999,不明,含盖：高4.5厘米×直径11厘米（1又3/4×4又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS30789_dynmc?width=3000&height=3000,3,暂无
高圆形带盖银盒,唐朝,盒子,黄浦窑器：浅灰色炻器，施深褐色釉。出自陕西省耀州铜川黄浦窑。,1999,不明,高（带盖）6.5 × 直径7厘米（2又9/16 × 2又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60750_dynmc?width=3000&height=3000,3,暂无
小圆盖银盒,唐朝,盒子,黄浦窑器：浅灰色炻器，施深褐色釉。产自陕西省耀县铜川黄浦窑。,1999,不明,高（含盖）2.6 x 直径4.2厘米（1 x 1又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60747_dynmc?width=3000&height=3000,3,暂无
圆形錾花银盒（饰开花植物纹）,唐朝,盒子,黄浦窑器：浅灰色炻器，通体施白化妆土，局部饰以不连续的深褐色釉彩。出自陕西省铜川黄浦窑。,1999,不明,4.6 × 6.2 厘米（1又13/16 × 2又7/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60748_dynmc?width=3000&height=3000,3,暂无
带花卉纹饰的银制圆形盖盒,宋朝,盒子,耀州窑器：浅灰炻器，施青釉，饰以刻花。出自陕西省铜川耀州窑。,1999,不明,高（连盖）2.9厘米 × 直径4.8厘米（1又1/8 × 1又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:772300?width=3000&height=3000,3,暂无
带盖压花球形小花瓶（一对之一）,宋朝,器皿,龙泉青瓷：浅灰色炻器，施青绿色釉，饰有刻花、雕花及篦纹。产自浙江省龙泉市龙泉窑。,1999,不明,含盖：高3.8厘米，直径7.4厘米（1又1/2 x 2又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS30920_dynmc?width=3000&height=3000,3,暂无
带盖压花球形小花瓶（一对之一）,宋朝,器皿,龙泉青瓷：浅灰色炻器，施青绿色釉，饰有刻划、雕琢及篦纹装饰。产自浙江省龙泉市龙泉窑。,1999,不明,带盖通高3.4厘米，直径6.7厘米（1又5/16 x 2又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS30920_dynmc?width=3000&height=3000,3,暂无
圆柱形三足香炉，饰以蝴蝶纹饰，置于扁平的四边形开光内，背景为翻滚的海浪纹,南宋时期（1127年—1279年）至元朝（1279年—1368年）,器皿,彩绘吉州窑器：胎质灰白，施透明釉，釉下以铁褐色泥浆绘饰。出自江西省吉安市永和镇窑址。,1999,不明,9 × 11.7 厘米（3 9/16 × 4 5/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08396_dynmc?width=3000&height=3000,3,暂无
青釉长方形枕,唐朝,家具陈设,长沙窑：浅灰色炻器，施青绿釉。产自湖南省长沙市铜官窑。,1999,不明,9.1 × 17.8 × 11.3 厘米（3又9/16 × 7 × 4又7/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08248_dynmc?width=3000&height=3000,3,暂无
饰有风格化花卉纹的圆盘,唐朝,容器,长沙窑：浅灰胎炻器，施浅青釉，釉下以铁褐、铜绿彩绘纹饰，口沿点缀铁褐色。产自湖南省长沙铜官窑。,1999,不明,高5厘米，直径15.2厘米（1又15/16英寸×6英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08249_dynmc?width=3000&height=3000,3,暂无
圆形錾花银盒（饰开花植物纹）,唐朝,盒子,黄浦窑器：浅灰色炻器，通体施白化妆土，局部装饰以不连续的深褐色釉彩。出自陕西省铜川市黄浦窑。,1999,不明,4.3×5.3厘米（1又11/16×2又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60749_dynmc?width=3000&height=3000,3,暂无
饰有双凤翱翔云纹的头饰,辽代,纺织艺术,鎏金青铜,1999,不明,高13.4厘米 × 宽15.9厘米（5又1/4英寸 × 6又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03847_dynmc?width=3000&height=3000,3,暂无
坐姿女乐师演奏手鼓（“锣”）,五代时期,雕塑,鎏金青铜,1999,不明,高6厘米 × 宽8.2厘米（2又3/8英寸 × 3又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03844_dynmc?width=3000&height=3000,3,暂无
吹横笛女乐俑,五代时期,雕塑,鎏金青铜,1999,不明,高5.4厘米，宽6.8厘米（2又1/8英寸×2又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03843_dynmc?width=3000&height=3000,3,暂无
鼓乐女俑,五代时期,雕塑,鎏金青铜,1999,不明,高6.4厘米 × 宽6.4厘米（2又1/2英寸 × 2又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03845_dynmc?width=3000&height=3000,3,暂无
演奏连枷式拍板（拍板）的坐姿女乐师,五代时期,雕塑,鎏金青铜,1999,不明,高6厘米 × 宽7.3厘米（2又3/8英寸 × 2又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03846_dynmc?width=3000&height=3000,3,暂无
老梅春华,朝鲜王朝,绘画,折页（取自十六页册页）装裱为立轴；纸本水墨，题款“梅道人作”，表明此画仿吴镇笔意；钤方形朱文篆印“柳巷习人”。,1999,赵熙龙,"画心：高28.1厘米×宽41.2厘米（11又1/16英寸×16又1/4英寸）
裱件（含绦带及轴头）：高101厘米×宽68厘米（39又3/4英寸×26又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:71985_dynmc?width=3000&height=3000,3,暂无
《园中雅集图》（投壶图）,明朝,绘画,立轴；纸本水墨；署款“吴下友秋制”；钤印,1999,尤裘,"画心：高132.1厘米，宽43.5厘米（52×17又1/8英寸）
装裱（含绦带及轴头）：高242.6厘米，宽66.7厘米（95又1/2×26又1/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:769931?width=3000&height=3000,3,暂无
刻花卷枝牡丹纹圆口碗,宋朝,容器,青白瓷：釉色淡青，饰以刻划花纹的瓷器。产自江西省景德镇窑。,1999,不明,高6.5厘米，直径20.2厘米（2又9/16英寸×7又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60752_dynmc?width=3000&height=3000,3,暂无
内壁饰卷曲莲纹、外壁饰双层仰莲瓣纹的圆碗,明朝,器物,青花瓷：以釉下钴蓝彩绘装饰的瓷器；底部有双圈内书“大明宣德年制”釉下钴蓝款识,1999,不明,高10.2厘米，直径20.4厘米（4×8又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:60754_dynmc?width=3000&height=3000,3,暂无
大圆盘饰花果枝纹,明朝,容器,蓝釉黄彩瓷器：以釉下钴蓝绘制纹饰，留白处施以釉上黄彩；器底双圈内书釉下钴蓝款“大明弘治年制”。,1999,不明,高4.9厘米，直径26.5厘米（1又15/16 x 10又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:60756_dynmc?width=3000&height=3000,3,暂无
盘口扁球瓶,唐朝,容器,白瓷：施淡灰橄榄色釉的白炻器,1999,不明,高13.1厘米×直径13.7厘米（5又3/16英寸×5又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:787189?width=3000&height=3000,3,暂无
凹口银褐兔毫茶盏,宋朝,容器,建盏：深灰色炻器，施深褐色釉，釉上以铁褐色泥浆点缀斑纹，口沿镶金属边。产自福建省建阳县水吉镇窑址。,1999,不明,高7.3厘米，直径12.7厘米（2又7/8×5英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC105887_dynmc?width=3000&height=3000,3,暂无
花口瓣形碗饰盛开枝纹,宋代,容器,锤击银器，饰有錾刻花纹并局部镀金,1999,不明,高6.5厘米，直径21.7厘米（2又9/16英寸 × 8又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV227584_dynmc?width=3000&height=3000,3,暂无
带棱口小圆碗，饰有程式化莲纹与波浪纹,晋朝,容器,耀州窑器：浅灰色炻器，施青釉，饰以刻划及篦纹，内壁施薄层化妆土。出自陕西省铜川耀州窑。,1999,不明,高5.7厘米，直径13.5厘米（2又1/4 x 5又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08292_dynmc?width=3000&height=3000,3,暂无
直壁外饰卷草纹圆盘,清朝,器物,珐琅彩器：瓷胎上刻有纹饰，施以匀净的黄釉珐琅彩；器底青花双圈内书大清雍正年制款,1999,不明,高3.2厘米×直径14.6厘米（1又1/4英寸×5又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:772126?width=3000&height=3000,3,暂无
抽象篮纹装饰球形罐,战国时期（公元前475年—公元前221年）至西汉时期（公元前206年—公元9年）,器皿,印纹装饰上局部施天然灰釉的炻器,1999,不明,高27.6厘米，直径34.8厘米（10又7/8 x 13又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08667_dynmc?width=3000&height=3000,3,暂无
陶轮部件：带釉圆柱形轴套,宋朝,艺术家工具,浅灰色炻器，锥形开口施青釉，外壁呈橙锈色。出自浙江省龙泉龙泉窑。,1999,不明,高5.2厘米，直径7.5厘米（2又1/16 x 2又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP03410_dynmc?width=3000&height=3000,3,暂无
小圆盘饰双鱼游弋莲荷间纹样,宋朝,器皿,青白瓷：模制瓷器，施淡青色釉，无釉边缘原镶金属边,1999,不明,高3厘米 × 直径14.4厘米（1又3/16英寸 × 5又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS095806?width=3000&height=3000,3,暂无
浅分瓣莲花纹圆碗,宋朝,容器,定窑器：象牙白釉刻花瓷，胎质细腻，釉下饰以划花与雕花，口沿无釉原镶金属边。产自河北省曲阳县定窑。,1999,不明,6.5 × 21.6 厘米（2又9/16 × 8又1/2 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08164_dynmc?width=3000&height=3000,3,暂无
饰有风格化菊花纹及花心单字铭的平盘,元朝,器物,龙泉青瓷：浅灰色炻器，釉色青灰如云，器底中央贴有无釉模制装饰。产自浙江省龙泉窑。,1999,不明,3 × 15 厘米（1 3/16 × 5 7/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08165_dynmc?width=3000&height=3000,3,暂无
小圆酒碗,晋朝,器物,钧瓷：浅灰色炻器，釉色呈知更鸟蛋蓝。,1999,不明,"最大尺寸：高4.2厘米 × 直径8.4厘米（1又5/8英寸 × 3又5/16英寸）
底足直径：3.1厘米（1又1/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:CARP08166_dynmc?width=3000&height=3000,3,暂无
饰有风格化花卉纹的小碗,南宋时期（1127-1279年）至元代（1279-1368年）,器物,可能烧制失败的龙泉青瓷：浅灰色炻器，饰有贴花模印纹饰，表面施透明橄榄色调青釉。,1999,不明,4.8 x 8.7 厘米（1 7/8 x 3 7/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08167_dynmc?width=3000&height=3000,3,暂无
直边竖棱小罐,宋朝,器物,磁州窑器：浅灰石胎，刻竖棱纹，施淡灰白釉，外壁及内口沿均施白色化妆土。可能产自河北省邯郸附近磁县的磁州窑。,1999,不明,6.7×8.3厘米（2又5/8×3又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS095811?width=3000&height=3000,3,暂无
带刺边小圆盘,唐朝（618年－907年）至五代时期（907年－960年）,器皿,唐/五代白瓷，疑为邢窑器：施透明釉，口沿作花口，刀削修坯。可能出自河北邢窑。,1999,不明,2.7 × 10.3 厘米（1 1/16 × 4 1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08169_dynmc?width=3000&height=3000,3,暂无
带刺边圆盘,唐朝（618-907）至五代时期（907-960）,器皿,唐/五代白瓷，或为邢窑器：施透明釉，口沿作花式，刀削修坯。可能产自河北邢窑。,1999,不明,2.7 × 13.4 厘米（1 又 1/16 × 5 又 1/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08170_dynmc?width=3000&height=3000,3,暂无
小,宋朝,器物,可能为磁州窑制品：浅灰色炻器，通体施白化妆土并罩透明釉，竖棱纹以白化妆土勾勒。,1999,不明,2.5 × 10.9 厘米（1 × 4 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS095814?width=3000&height=3000,3,暂无
鱼贝交替纹卵形小罐,五代时期（907-960年）至北宋时期（960-1127年）,容器,可能为邢窑瓷器；饰有刻花与贴花的瓷器。可能产自河北省邢窑。,1999,不明,6.7 × 6.7 厘米（2又5/8 × 2又5/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08173_dynmc?width=3000&height=3000,3,暂无
小,唐朝,器皿,唐白瓷：施透明釉的白炻器,1999,不明,6.7 × 6.9 厘米（2又5/8 × 2又11/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08174_dynmc?width=3000&height=3000,3,暂无
莲纹小圆碗或杯,宋朝,器物,定窑器：象牙白釉刻花瓷，胎质细腻，口沿无釉原镶金属边。河北曲阳定窑烧制。,1999,不明,4 × 9 厘米（1 9/16 × 3 9/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:769731?width=3000&height=3000,3,暂无
青铜器,宋朝,容器,龙泉青瓷：模制，浅灰色炻器，带云雾状青釉，附贴足。产自浙江省龙泉窑。,1999,不明,7.5×13.2厘米（2又15/16×5又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08176_dynmc?width=3000&height=3000,3,暂无
青铜形制,元朝,器皿,龙泉青瓷：浅灰色炻器，饰有贴花纹饰，上覆云雾状青釉。出自浙江省龙泉窑。,1999,不明,16.5 × 6.8 厘米（6又1/2 × 2又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08177_dynmc?width=3000&height=3000,3,暂无
直口鼓腹水盂,南宋时期（1127-1279年）至元代（1279-1368年）,艺术家工具,青白瓷：模制瓷，施淡青色釉,1999,不明,高2.6厘米 × 直径6.3厘米 × 宽（含壶嘴）6.9厘米（1 × 2又1/2 × 2又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC102207_dynmc?width=3000&height=3000,3,暂无
带凹口边缘的圆形碗,宋朝,容器,定窑瓷器：象牙白釉刻花瓷，胎质细腻，釉下饰以划花与刻花，竖棱纹施白化妆土，口沿无釉镶金属边。产自河北省曲阳县定窑。,1999,不明,7.4 × 20.9 厘米（2 15/16 × 8 1/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08179_dynmc?width=3000&height=3000,3,暂无
浅,晋朝,器物,耀州窑器：浅灰色炻器，施青釉，饰有刻划纹。产自陕西省铜川附近的耀州窑。,1999,不明,4 × 19 厘米（1又9/16 × 7又1/2 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08181_dynmc?width=3000&height=3000,3,暂无
长嘴瓣形壶,宋朝,器皿,青白瓷：胎体施淡青釉，釉下刻花装饰，附贴塑把手与流口。可能产自福建窑口。,1999,不明,高21.8厘米，直径13.1厘米（8又9/16英寸×5又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08182_dynmc?width=3000&height=3000,3,暂无
圆形,宋朝,容器,青白瓷：胎体施淡青釉，饰以刻划花纹，器内贴塑容器、抽象雕塑及叶茎纹饰，贴塑部分施铁褐釉，烧制后形成局部色彩。可能产自福建窑口。,1999,不明,带盖：高5.4厘米×直径13.1厘米（2又1/8×5又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08183_dynmc?width=3000&height=3000,3,暂无
枕臂卧童形小纸镇或笔架,晋朝,艺术家工具,耀州窑器：模制浅灰炻器，刻花细节上施青釉。出自陕西省铜川附近的耀州窑。,1999,不明,2.5×6.2×3.9厘米（1×2又7/16×1又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:777128?width=3000&height=3000,3,暂无
饰有风格化花卉纹的小碗,宋朝,器皿,耀州瓷：浅灰色炻器，饰有刻花并施青釉。产自陕西省铜川附近的耀州窑。,1999,不明,5.8 × 9.3 厘米（2 5/16 × 3 11/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP08158_dynmc?width=3000&height=3000,3,暂无
